tweet_id,label,tweet_text
1.37635726911845E+018,2,i got the covidvaccine moderna
1.38236481943781E+018,2,in this vaccination line for the moderna vaccine
1.33828160205756E+018,2,welp thanks already arent going quite as planned with the pfizerbiontech covidvaccine distribution these arent frontline healthcare workers or nursing home residents
1.38253035093769E+018,3,my day after the nd moderna shot was fine arm is damn sure sore but thats it braves on game loss streak hurts more get vaccinated people benchozunaandriley
1.37783056901108E+018,3,just got my vaccine today feeling the ufo vibes strong lol lol just kidding slightly sore super tired treatyoself moderna vaccinated
1.37879376202178E+018,3,mom and i are vaccinated dose of moderna done thank you for the vaccine rollout for immunocompromised im so grateful cold shoulder tops were made for getting vaccines covidbc covidvaccine covidvaccine covid
1.37437772980664E+018,2,who is eating alone today because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealthmatters order russia sputnikv get out of syria covid spring cuba
1.34578256509398E+018,3,yeah tell that to the elderly person in tears of confusion about whether they had to book a cab amp carer for their nd pfizerbiontech jab already booked for the th that i had on the end of the phone
1.36385545595777E+018,2,tass austrian professor calls sputnikv as reliable and effective as a kalashnikov rifle
1.3671906166151E+018,3,enough covid doses will be available by mays end that every american adult who wants one can receive it biden said though it might take thetennesseesconservative nationalnews joebiden covidvacccine merck pfizer moderna johnsonandjohnson
1.36120042636911E+018,3,my arm feels like it is launching its own french revolution but i has been vaccinated with the oxfordastrazeneca vaccine and so far so good
1.36489927166178E+018,2,in january pm igor matovic claimed that slovakia would have enough pfizer and moderna vaccines for most of its adult population but by midfebruary he became a firm proponent of the russian sputnikv vaccine without eu authorisation what changed
1.3722070941039E+018,2,eu commissioner on sputnikv it�s �probably a good vaccine� eu should �probably help russia with production� russians are �pretty good scientists� dear mr breton sputnik v is already helping some eu members to defeat the pandemic
1.38212532683533E+018,2,covid questionoftheday i got the jamp
1.38133592224395E+018,2,priceless cartoonist shooty after matovics talks in moscow amp budapest abt sputnikv �i have nothing against corrupted hungarian amp russian oligarchy� context he won elections last year as anticorruption campaigner
1.35022650833444E+018,2,turkey�s death toll from covid reaches coronavac turkey sinovac pfizerbiontech lockdown
1.38015423448262E+018,3,this was me at about am shivering and shaking and unable to get warm took some vitamin m went back to sleep and woke up at am sweating but now it seems to have passed if thats the worst of it ill take it moderna vaccine backtowork
1.38208505536808E+018,2,embarrassing bread price fixing who is eating alone because trudeau canada forced you to stay home lockdown no family no business no church no life mentalhealth order russia sputnikv get out of syria covid ramadan syria jesus
1.36713235331584E+018,3,covaxinamp
1.34396693801228E+018,3,hours after the st dose of pfizerbiontech vaccine and only side effect was a sore arm and that wouldnt have been so bad if i hadnt gone climbing before no worse than any other jab ive had
1.36578767378969E+018,3,congrats to your first dose of covaxin
1.38159753892342E+018,2,do everything with passion or leave it without passion success is impossible boardexams sputnikv naveenforpipili majorteaser dynamiteb rrvpbks ganga ramadanmubarak byjusscam supremecourt minho mondaythoughts lockdown travel petlove dog animal
1.36713438848021E+018,2,people who can pay must do so and not be free loader this way the government will be able to give free vaccine to more poor people covaxin
1.38286338451371E+018,2,pfizer ceo third dose of covid vaccine likely needed within year url discover personalized analytics moderna vaccine astrazeneca covid news breaking stocks crypto trending politics finance doge blm
1.36709886701183E+018,3,bharat biotech says covaxin shows interim efficacy in phase trial covaxin vaccinationdrive
1.37112164932446E+018,2,vaccines do not carry a nationality singapores prime minister told bbc on sunday adding he had no doubt china is capable of making good vaccines pm notes that singapores health authority is evaluating chinas sinovac vaccine
1.38451201824651E+018,2,embarrassing ontario is reporting cases of covid new cases in toronto canada politicizing vaccine doug ford trudeau order sputnikv end lockdown cause business collapse drug addiction violence unemployment hope tuesdayvibe jesus
1.37277488126844E+018,1,icymi mexicos authorities seized a batch of nearly fake sputnikv vaccines developed by the russian direct investment fund at campeche international airport the mexican government revealed on thursday
1.364110667998E+018,2,don�t know about all of you but i am feeling a lot happier the light at the end of the tunnel is so bright sinopharm arrives glad tidings for anwarmerchant ismailifatimidcaliphateofagakhan pluralism internationalpeace diversity
1.36621014174644E+018,2,still not getting covaxins in the state although after seeing pm taking the same jab covid covaxin
1.38038913854168E+018,2,as per census there are nearly million elderly persons plus in india have they been vaccinated jayabachchan karnan dhanush kashivishwanath gyanvapi scam cancelboardexam covaxin covidindia covid
1.38244219737981E+018,3,we encourage everyone to get vaccinated to protect our community from the covid virus schedule your vaccine appointment today pfizer moderna vaccine
1.37742346916876E+018,2,researchers have given out the first jabs of a tweaked version of moderna�s covidvaccine one aimed at fighting one of the most concerning coronavirus variants�the b variant first identified in southafrica
1.34904647499534E+018,2,dose pfizerbiontech covidvaccine igottheshot
1.38338815869227E+018,2,it was available today morning thank you soo much sir i stay near landmark hospital nizampet it is only because of your tweet i got my dad and uncle vaccinated with covaxin good health to you covaxin covaxininhydearabad getvaccinated covaxinisavailable
1.38291107130903E+018,2,thackeray thanks pm modi after centre allows mumbais haffkine to produce covaxin thackeray pmmodi centre mumbai haffkine covaxin
1.35693064271871E+018,3,have just been pfizered thanks to preexisting conds and the amazing efficiency of so far only side effects are elation and gratitude to all concerned was a really efficient process at stratford hospital covid pfizerbiontech
1.378076373085E+018,2,more russian embassy says moscow filed sputnik v application with ema in january not march sputnikupdates sputnikv covidvaccine
1.37443664859997E+018,3,moscow russia everything is open business as usual ontario canada is reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv effective
1.38279644001615E+018,2,nos amis ces philanthropes astrazenaca pfizer johnsonandjohnson moderna vaccination covid
1.3818614195833E+018,2,at what price dgci and government of india going to buy covidvaccine sputnikv
